Date,Node,Value,Day_of_Week,Day_Of_Month,Month_Of_Year,Code,Agent,Access,State
2016-12-10 00:00:00,zh_DES_AAG_019,5008,5,10,12,139,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_053,867,5,10,12,140,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_054,231,5,10,12,141,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_056,841,5,10,12,142,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_068,135,5,10,12,143,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_089,143,5,10,12,144,23,17,6
2016-12-10 00:00:00,zh_DES_AAG_139,1715,5,10,12,145,23,17,6
2016-12-10 00:00:00,zh_MOB_AAG_005,12,5,10,12,146,24,18,6
2016-12-10 00:00:00,zh_MOB_AAG_028,22,5,10,12,147,24,18,6
2016-12-10 00:00:00,zh_MOB_AAG_031,210,5,10,12,148,24,18,6
2016-12-10 00:00:00,zh_MOB_AAG_036,127,5,10,12,149,24,18,6
2016-12-10 00:00:00,zh_MOB_AAG_138,79,5,10,12,150,24,18,6
2016-12-11 00:00:00,Total,148774,6,11,12,0,0,0,0
2016-12-11 00:00:00,de,18933,6,11,12,0,0,0,1
2016-12-11 00:00:00,en,59575,6,11,12,0,0,0,2
2016-12-11 00:00:00,fr,13737,6,11,12,0,0,0,3
2016-12-11 00:00:00,ja,26862,6,11,12,0,0,0,4
2016-12-11 00:00:00,ru,13807,6,11,12,0,0,0,5
2016-12-11 00:00:00,zh,15860,6,11,12,0,0,0,6
2016-12-11 00:00:00,de_AAC,13248,6,11,12,0,0,1,1
2016-12-11 00:00:00,de_DES,1086,6,11,12,0,0,2,1
2016-12-11 00:00:00,de_MOB,4599,6,11,12,0,0,3,1
2016-12-11 00:00:00,en_AAC,20586,6,11,12,0,0,4,2
2016-12-11 00:00:00,en_DES,9679,6,11,12,0,0,5,2
2016-12-11 00:00:00,en_MOB,29310,6,11,12,0,0,6,2
2016-12-11 00:00:00,fr_AAC,6912,6,11,12,0,0,7,3
2016-12-11 00:00:00,fr_DES,4120,6,11,12,0,0,8,3
2016-12-11 00:00:00,fr_MOB,2705,6,11,12,0,0,9,3
2016-12-11 00:00:00,ja_AAC,14277,6,11,12,0,0,10,4
2016-12-11 00:00:00,ja_DES,904,6,11,12,0,0,11,4
2016-12-11 00:00:00,ja_MOB,11681,6,11,12,0,0,12,4
2016-12-11 00:00:00,ru_AAC,3693,6,11,12,0,0,13,5
2016-12-11 00:00:00,ru_DES,3799,6,11,12,0,0,14,5
2016-12-11 00:00:00,ru_MOB,6315,6,11,12,0,0,15,5
2016-12-11 00:00:00,zh_AAC,5465,6,11,12,0,0,16,6
2016-12-11 00:00:00,zh_DES,9858,6,11,12,0,0,17,6
2016-12-11 00:00:00,zh_MOB,537,6,11,12,0,0,18,6
2016-12-11 00:00:00,de_AAC_AAG,13204,6,11,12,0,1,1,1
2016-12-11 00:00:00,de_AAC_SPD,44,6,11,12,0,2,1,1
2016-12-11 00:00:00,de_DES_AAG,1086,6,11,12,0,3,2,1
2016-12-11 00:00:00,de_MOB_AAG,4599,6,11,12,0,4,3,1
2016-12-11 00:00:00,en_AAC_AAG,20292,6,11,12,0,5,4,2
2016-12-11 00:00:00,en_AAC_SPD,294,6,11,12,0,6,4,2
2016-12-11 00:00:00,en_DES_AAG,9679,6,11,12,0,7,5,2
2016-12-11 00:00:00,en_MOB_AAG,29310,6,11,12,0,8,6,2
2016-12-11 00:00:00,fr_AAC_AAG,6885,6,11,12,0,9,7,3
2016-12-11 00:00:00,fr_AAC_SPD,27,6,11,12,0,10,7,3
2016-12-11 00:00:00,fr_DES_AAG,4120,6,11,12,0,11,8,3
2016-12-11 00:00:00,fr_MOB_AAG,2705,6,11,12,0,12,9,3
2016-12-11 00:00:00,ja_AAC_AAG,12659,6,11,12,0,13,10,4
2016-12-11 00:00:00,ja_AAC_SPD,1618,6,11,12,0,14,10,4
2016-12-11 00:00:00,ja_DES_AAG,904,6,11,12,0,15,11,4
2016-12-11 00:00:00,ja_MOB_AAG,11681,6,11,12,0,16,12,4
2016-12-11 00:00:00,ru_AAC_AAG,3656,6,11,12,0,17,13,5
2016-12-11 00:00:00,ru_AAC_SPD,37,6,11,12,0,18,13,5
2016-12-11 00:00:00,ru_DES_AAG,3799,6,11,12,0,19,14,5
2016-12-11 00:00:00,ru_MOB_AAG,6315,6,11,12,0,20,15,5
2016-12-11 00:00:00,zh_AAC_AAG,5445,6,11,12,0,21,16,6
2016-12-11 00:00:00,zh_AAC_SPD,20,6,11,12,0,22,16,6
2016-12-11 00:00:00,zh_DES_AAG,9858,6,11,12,0,23,17,6
2016-12-11 00:00:00,zh_MOB_AAG,537,6,11,12,0,24,18,6
2016-12-11 00:00:00,de_AAC_AAG_001,379,6,11,12,1,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_010,776,6,11,12,2,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_014,1169,6,11,12,3,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_045,6970,6,11,12,4,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_063,1536,6,11,12,5,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_100,758,6,11,12,6,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_110,1477,6,11,12,7,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_123,62,6,11,12,8,1,1,1
2016-12-11 00:00:00,de_AAC_AAG_143,77,6,11,12,9,1,1,1
2016-12-11 00:00:00,de_AAC_SPD_012,0,6,11,12,10,2,1,1
2016-12-11 00:00:00,de_AAC_SPD_074,12,6,11,12,11,2,1,1
2016-12-11 00:00:00,de_AAC_SPD_080,8,6,11,12,12,2,1,1
2016-12-11 00:00:00,de_AAC_SPD_105,13,6,11,12,13,2,1,1
2016-12-11 00:00:00,de_AAC_SPD_115,6,6,11,12,14,2,1,1
2016-12-11 00:00:00,de_AAC_SPD_133,5,6,11,12,15,2,1,1
2016-12-11 00:00:00,de_DES_AAG_064,294,6,11,12,16,3,2,1
2016-12-11 00:00:00,de_DES_AAG_116,252,6,11,12,17,3,2,1
2016-12-11 00:00:00,de_DES_AAG_131,540,6,11,12,18,3,2,1
2016-12-11 00:00:00,de_MOB_AAG_015,229,6,11,12,19,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_020,867,6,11,12,20,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_032,222,6,11,12,21,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_059,1589,6,11,12,22,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_062,80,6,11,12,23,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_088,704,6,11,12,24,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_095,14,6,11,12,25,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_109,710,6,11,12,26,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_122,92,6,11,12,27,4,3,1
2016-12-11 00:00:00,de_MOB_AAG_149,92,6,11,12,28,4,3,1
2016-12-11 00:00:00,en_AAC_AAG_044,150,6,11,12,29,5,4,2
2016-12-11 00:00:00,en_AAC_AAG_049,614,6,11,12,30,5,4,2
2016-12-11 00:00:00,en_AAC_AAG_075,24,6,11,12,31,5,4,2
2016-12-11 00:00:00,en_AAC_AAG_114,7779,6,11,12,32,5,4,2
2016-12-11 00:00:00,en_AAC_AAG_119,10814,6,11,12,33,5,4,2
2016-12-11 00:00:00,en_AAC_AAG_141,911,6,11,12,34,5,4,2
2016-12-11 00:00:00,en_AAC_SPD_004,36,6,11,12,35,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_011,16,6,11,12,36,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_026,9,6,11,12,37,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_048,6,6,11,12,38,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_067,16,6,11,12,39,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_126,182,6,11,12,40,6,4,2
2016-12-11 00:00:00,en_AAC_SPD_140,29,6,11,12,41,6,4,2
2016-12-11 00:00:00,en_DES_AAG_016,1173,6,11,12,42,7,5,2
2016-12-11 00:00:00,en_DES_AAG_024,1267,6,11,12,43,7,5,2
2016-12-11 00:00:00,en_DES_AAG_042,422,6,11,12,44,7,5,2
2016-12-11 00:00:00,en_DES_AAG_069,1742,6,11,12,45,7,5,2
2016-12-11 00:00:00,en_DES_AAG_082,3854,6,11,12,46,7,5,2
2016-12-11 00:00:00,en_DES_AAG_102,1221,6,11,12,47,7,5,2
2016-12-11 00:00:00,en_MOB_AAG_018,3431,6,11,12,48,8,6,2
2016-12-11 00:00:00,en_MOB_AAG_022,17894,6,11,12,49,8,6,2
2016-12-11 00:00:00,en_MOB_AAG_101,2898,6,11,12,50,8,6,2
2016-12-11 00:00:00,en_MOB_AAG_124,5087,6,11,12,51,8,6,2
2016-12-11 00:00:00,fr_AAC_AAG_029,938,6,11,12,52,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_046,147,6,11,12,53,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_070,359,6,11,12,54,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_087,1235,6,11,12,55,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_098,933,6,11,12,56,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_104,647,6,11,12,57,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_111,478,6,11,12,58,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_112,1496,6,11,12,59,9,7,3
2016-12-11 00:00:00,fr_AAC_AAG_142,652,6,11,12,60,9,7,3
2016-12-11 00:00:00,fr_AAC_SPD_025,7,6,11,12,61,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_027,6,6,11,12,62,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_035,0,6,11,12,63,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_077,5,6,11,12,64,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_084,1,6,11,12,65,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_097,2,6,11,12,66,10,7,3
2016-12-11 00:00:00,fr_AAC_SPD_130,6,6,11,12,67,10,7,3
2016-12-11 00:00:00,fr_DES_AAG_023,1034,6,11,12,68,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_043,513,6,11,12,69,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_051,156,6,11,12,70,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_058,809,6,11,12,71,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_061,48,6,11,12,72,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_091,531,6,11,12,73,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_093,765,6,11,12,74,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_094,141,6,11,12,75,11,8,3
2016-12-11 00:00:00,fr_DES_AAG_136,123,6,11,12,76,11,8,3
2016-12-11 00:00:00,fr_MOB_AAG_006,51,6,11,12,77,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_030,836,6,11,12,78,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_066,30,6,11,12,79,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_117,139,6,11,12,80,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_120,784,6,11,12,81,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_121,505,6,11,12,82,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_135,146,6,11,12,83,12,9,3
2016-12-11 00:00:00,fr_MOB_AAG_147,214,6,11,12,84,12,9,3
2016-12-11 00:00:00,ja_AAC_AAG_038,1252,6,11,12,85,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_047,233,6,11,12,86,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_055,746,6,11,12,87,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_076,6581,6,11,12,88,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_099,50,6,11,12,89,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_128,1040,6,11,12,90,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_132,983,6,11,12,91,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_134,137,6,11,12,92,13,10,4
2016-12-11 00:00:00,ja_AAC_AAG_137,1637,6,11,12,93,13,10,4
2016-12-11 00:00:00,ja_AAC_SPD_013,116,6,11,12,94,14,10,4
2016-12-11 00:00:00,ja_AAC_SPD_034,5,6,11,12,95,14,10,4
2016-12-11 00:00:00,ja_AAC_SPD_050,212,6,11,12,96,14,10,4
2016-12-11 00:00:00,ja_AAC_SPD_060,25,6,11,12,97,14,10,4
2016-12-11 00:00:00,ja_AAC_SPD_078,1183,6,11,12,98,14,10,4
2016-12-11 00:00:00,ja_AAC_SPD_106,77,6,11,12,99,14,10,4
2016-12-11 00:00:00,ja_DES_AAG_079,684,6,11,12,100,15,11,4
2016-12-11 00:00:00,ja_DES_AAG_081,166,6,11,12,101,15,11,4
2016-12-11 00:00:00,ja_DES_AAG_113,54,6,11,12,102,15,11,4
2016-12-11 00:00:00,ja_MOB_AAG_065,340,6,11,12,103,16,12,4
2016-12-11 00:00:00,ja_MOB_AAG_073,717,6,11,12,104,16,12,4
2016-12-11 00:00:00,ja_MOB_AAG_092,9271,6,11,12,105,16,12,4
2016-12-11 00:00:00,ja_MOB_AAG_127,275,6,11,12,106,16,12,4
2016-12-11 00:00:00,ja_MOB_AAG_129,731,6,11,12,107,16,12,4
2016-12-11 00:00:00,ja_MOB_AAG_144,347,6,11,12,108,16,12,4
2016-12-11 00:00:00,ru_AAC_AAG_008,1686,6,11,12,109,17,13,5
2016-12-11 00:00:00,ru_AAC_AAG_145,1905,6,11,12,110,17,13,5
2016-12-11 00:00:00,ru_AAC_AAG_146,65,6,11,12,111,17,13,5
2016-12-11 00:00:00,ru_AAC_SPD_000,6,6,11,12,112,18,13,5
2016-12-11 00:00:00,ru_AAC_SPD_090,22,6,11,12,113,18,13,5
2016-12-11 00:00:00,ru_AAC_SPD_148,9,6,11,12,114,18,13,5
2016-12-11 00:00:00,ru_DES_AAG_003,739,6,11,12,115,19,14,5
2016-12-11 00:00:00,ru_DES_AAG_007,873,6,11,12,116,19,14,5
2016-12-11 00:00:00,ru_DES_AAG_017,175,6,11,12,117,19,14,5
2016-12-11 00:00:00,ru_DES_AAG_041,482,6,11,12,118,19,14,5
2016-12-11 00:00:00,ru_DES_AAG_071,815,6,11,12,119,19,14,5
2016-12-11 00:00:00,ru_DES_AAG_072,715,6,11,12,120,19,14,5
2016-12-11 00:00:00,ru_MOB_AAG_002,143,6,11,12,121,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_040,275,6,11,12,122,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_083,875,6,11,12,123,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_086,2360,6,11,12,124,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_103,395,6,11,12,125,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_107,268,6,11,12,126,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_118,173,6,11,12,127,20,15,5
2016-12-11 00:00:00,ru_MOB_AAG_125,1826,6,11,12,128,20,15,5
2016-12-11 00:00:00,zh_AAC_AAG_021,120,6,11,12,129,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_033,36,6,11,12,130,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_037,157,6,11,12,131,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_052,3363,6,11,12,132,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_057,512,6,11,12,133,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_085,178,6,11,12,134,21,16,6
2016-12-11 00:00:00,zh_AAC_AAG_108,1079,6,11,12,135,21,16,6
2016-12-11 00:00:00,zh_AAC_SPD_039,15,6,11,12,136,22,16,6
2016-12-11 00:00:00,zh_AAC_SPD_096,5,6,11,12,137,22,16,6
2016-12-11 00:00:00,zh_DES_AAG_009,114,6,11,12,138,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_019,5636,6,11,12,139,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_053,919,6,11,12,140,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_054,234,6,11,12,141,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_056,835,6,11,12,142,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_068,228,6,11,12,143,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_089,125,6,11,12,144,23,17,6
2016-12-11 00:00:00,zh_DES_AAG_139,1767,6,11,12,145,23,17,6
2016-12-11 00:00:00,zh_MOB_AAG_005,13,6,11,12,146,24,18,6
2016-12-11 00:00:00,zh_MOB_AAG_028,17,6,11,12,147,24,18,6
2016-12-11 00:00:00,zh_MOB_AAG_031,303,6,11,12,148,24,18,6
2016-12-11 00:00:00,zh_MOB_AAG_036,101,6,11,12,149,24,18,6
2016-12-11 00:00:00,zh_MOB_AAG_138,103,6,11,12,150,24,18,6
2016-12-12 00:00:00,Total,126869,0,12,12,0,0,0,0
2016-12-12 00:00:00,de,9728,0,12,12,0,0,0,1
2016-12-12 00:00:00,en,44149,0,12,12,0,0,0,2
2016-12-12 00:00:00,fr,16489,0,12,12,0,0,0,3
2016-12-12 00:00:00,ja,26480,0,12,12,0,0,0,4
2016-12-12 00:00:00,ru,13449,0,12,12,0,0,0,5
2016-12-12 00:00:00,zh,16574,0,12,12,0,0,0,6
2016-12-12 00:00:00,de_AAC,4857,0,12,12,0,0,1,1
2016-12-12 00:00:00,de_DES,1886,0,12,12,0,0,2,1
2016-12-12 00:00:00,de_MOB,2985,0,12,12,0,0,3,1
2016-12-12 00:00:00,en_AAC,17802,0,12,12,0,0,4,2
2016-12-12 00:00:00,en_DES,11416,0,12,12,0,0,5,2
2016-12-12 00:00:00,en_MOB,14931,0,12,12,0,0,6,2
2016-12-12 00:00:00,fr_AAC,6624,0,12,12,0,0,7,3
2016-12-12 00:00:00,fr_DES,7335,0,12,12,0,0,8,3
2016-12-12 00:00:00,fr_MOB,2530,0,12,12,0,0,9,3
2016-12-12 00:00:00,ja_AAC,10309,0,12,12,0,0,10,4
2016-12-12 00:00:00,ja_DES,730,0,12,12,0,0,11,4
2016-12-12 00:00:00,ja_MOB,15441,0,12,12,0,0,12,4
2016-12-12 00:00:00,ru_AAC,3867,0,12,12,0,0,13,5
2016-12-12 00:00:00,ru_DES,3968,0,12,12,0,0,14,5
2016-12-12 00:00:00,ru_MOB,5614,0,12,12,0,0,15,5
2016-12-12 00:00:00,zh_AAC,4686,0,12,12,0,0,16,6
2016-12-12 00:00:00,zh_DES,11432,0,12,12,0,0,17,6
2016-12-12 00:00:00,zh_MOB,456,0,12,12,0,0,18,6
2016-12-12 00:00:00,de_AAC_AAG,4818,0,12,12,0,1,1,1
2016-12-12 00:00:00,de_AAC_SPD,39,0,12,12,0,2,1,1
2016-12-12 00:00:00,de_DES_AAG,1886,0,12,12,0,3,2,1
2016-12-12 00:00:00,de_MOB_AAG,2985,0,12,12,0,4,3,1
2016-12-12 00:00:00,en_AAC_AAG,17300,0,12,12,0,5,4,2
2016-12-12 00:00:00,en_AAC_SPD,502,0,12,12,0,6,4,2
2016-12-12 00:00:00,en_DES_AAG,11416,0,12,12,0,7,5,2
2016-12-12 00:00:00,en_MOB_AAG,14931,0,12,12,0,8,6,2
2016-12-12 00:00:00,fr_AAC_AAG,6550,0,12,12,0,9,7,3
2016-12-12 00:00:00,fr_AAC_SPD,74,0,12,12,0,10,7,3
2016-12-12 00:00:00,fr_DES_AAG,7335,0,12,12,0,11,8,3
2016-12-12 00:00:00,fr_MOB_AAG,2530,0,12,12,0,12,9,3
2016-12-12 00:00:00,ja_AAC_AAG,9423,0,12,12,0,13,10,4
2016-12-12 00:00:00,ja_AAC_SPD,886,0,12,12,0,14,10,4
2016-12-12 00:00:00,ja_DES_AAG,730,0,12,12,0,15,11,4
2016-12-12 00:00:00,ja_MOB_AAG,15441,0,12,12,0,16,12,4
2016-12-12 00:00:00,ru_AAC_AAG,3813,0,12,12,0,17,13,5
2016-12-12 00:00:00,ru_AAC_SPD,54,0,12,12,0,18,13,5
2016-12-12 00:00:00,ru_DES_AAG,3968,0,12,12,0,19,14,5
2016-12-12 00:00:00,ru_MOB_AAG,5614,0,12,12,0,20,15,5
2016-12-12 00:00:00,zh_AAC_AAG,4642,0,12,12,0,21,16,6
2016-12-12 00:00:00,zh_AAC_SPD,44,0,12,12,0,22,16,6
2016-12-12 00:00:00,zh_DES_AAG,11432,0,12,12,0,23,17,6
2016-12-12 00:00:00,zh_MOB_AAG,456,0,12,12,0,24,18,6
2016-12-12 00:00:00,de_AAC_AAG_001,432,0,12,12,1,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_010,594,0,12,12,2,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_014,859,0,12,12,3,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_045,620,0,12,12,4,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_063,641,0,12,12,5,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_100,752,0,12,12,6,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_110,782,0,12,12,7,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_123,59,0,12,12,8,1,1,1
2016-12-12 00:00:00,de_AAC_AAG_143,79,0,12,12,9,1,1,1
2016-12-12 00:00:00,de_AAC_SPD_012,10,0,12,12,10,2,1,1
2016-12-12 00:00:00,de_AAC_SPD_074,9,0,12,12,11,2,1,1
2016-12-12 00:00:00,de_AAC_SPD_080,1,0,12,12,12,2,1,1
2016-12-12 00:00:00,de_AAC_SPD_105,3,0,12,12,13,2,1,1
2016-12-12 00:00:00,de_AAC_SPD_115,13,0,12,12,14,2,1,1
2016-12-12 00:00:00,de_AAC_SPD_133,3,0,12,12,15,2,1,1
2016-12-12 00:00:00,de_DES_AAG_064,353,0,12,12,16,3,2,1
2016-12-12 00:00:00,de_DES_AAG_116,499,0,12,12,17,3,2,1
2016-12-12 00:00:00,de_DES_AAG_131,1034,0,12,12,18,3,2,1
2016-12-12 00:00:00,de_MOB_AAG_015,103,0,12,12,19,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_020,660,0,12,12,20,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_032,224,0,12,12,21,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_059,940,0,12,12,22,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_062,42,0,12,12,23,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_088,340,0,12,12,24,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_095,6,0,12,12,25,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_109,502,0,12,12,26,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_122,51,0,12,12,27,4,3,1
2016-12-12 00:00:00,de_MOB_AAG_149,117,0,12,12,28,4,3,1
2016-12-12 00:00:00,en_AAC_AAG_044,131,0,12,12,29,5,4,2
2016-12-12 00:00:00,en_AAC_AAG_049,653,0,12,12,30,5,4,2
2016-12-12 00:00:00,en_AAC_AAG_075,30,0,12,12,31,5,4,2
2016-12-12 00:00:00,en_AAC_AAG_114,6220,0,12,12,32,5,4,2
2016-12-12 00:00:00,en_AAC_AAG_119,9368,0,12,12,33,5,4,2
2016-12-12 00:00:00,en_AAC_AAG_141,898,0,12,12,34,5,4,2
2016-12-12 00:00:00,en_AAC_SPD_004,37,0,12,12,35,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_011,20,0,12,12,36,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_026,20,0,12,12,37,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_048,5,0,12,12,38,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_067,15,0,12,12,39,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_126,375,0,12,12,40,6,4,2
2016-12-12 00:00:00,en_AAC_SPD_140,30,0,12,12,41,6,4,2
2016-12-12 00:00:00,en_DES_AAG_016,1477,0,12,12,42,7,5,2
2016-12-12 00:00:00,en_DES_AAG_024,1641,0,12,12,43,7,5,2
2016-12-12 00:00:00,en_DES_AAG_042,740,0,12,12,44,7,5,2
2016-12-12 00:00:00,en_DES_AAG_069,2046,0,12,12,45,7,5,2
2016-12-12 00:00:00,en_DES_AAG_082,4152,0,12,12,46,7,5,2
2016-12-12 00:00:00,en_DES_AAG_102,1360,0,12,12,47,7,5,2
2016-12-12 00:00:00,en_MOB_AAG_018,2511,0,12,12,48,8,6,2
2016-12-12 00:00:00,en_MOB_AAG_022,6153,0,12,12,49,8,6,2
2016-12-12 00:00:00,en_MOB_AAG_101,2307,0,12,12,50,8,6,2
2016-12-12 00:00:00,en_MOB_AAG_124,3960,0,12,12,51,8,6,2
2016-12-12 00:00:00,fr_AAC_AAG_029,1154,0,12,12,52,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_046,86,0,12,12,53,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_070,272,0,12,12,54,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_087,960,0,12,12,55,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_098,535,0,12,12,56,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_104,818,0,12,12,57,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_111,388,0,12,12,58,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_112,1269,0,12,12,59,9,7,3
2016-12-12 00:00:00,fr_AAC_AAG_142,1068,0,12,12,60,9,7,3
2016-12-12 00:00:00,fr_AAC_SPD_025,44,0,12,12,61,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_027,8,0,12,12,62,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_035,4,0,12,12,63,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_077,7,0,12,12,64,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_084,5,0,12,12,65,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_097,3,0,12,12,66,10,7,3
2016-12-12 00:00:00,fr_AAC_SPD_130,3,0,12,12,67,10,7,3
2016-12-12 00:00:00,fr_DES_AAG_023,789,0,12,12,68,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_043,529,0,12,12,69,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_051,185,0,12,12,70,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_058,843,0,12,12,71,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_061,26,0,12,12,72,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_091,543,0,12,12,73,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_093,4179,0,12,12,74,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_094,123,0,12,12,75,11,8,3
2016-12-12 00:00:00,fr_DES_AAG_136,118,0,12,12,76,11,8,3
2016-12-12 00:00:00,fr_MOB_AAG_006,47,0,12,12,77,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_030,857,0,12,12,78,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_066,33,0,12,12,79,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_117,149,0,12,12,80,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_120,589,0,12,12,81,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_121,515,0,12,12,82,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_135,128,0,12,12,83,12,9,3
2016-12-12 00:00:00,fr_MOB_AAG_147,212,0,12,12,84,12,9,3
2016-12-12 00:00:00,ja_AAC_AAG_038,1067,0,12,12,85,13,10,4
