T,D1,D2,D3,D4,D5,D6,D1ACT,D1NSW,D1NTT,D1QLD,D1SAS,D1TAS,D1VIC,D1WAS,D2ACT,D2NSW,D2NTT,D2QLD,D2SAS,D2TAS,D2VIC,D2WAS,D3ACT,D3NSW,D3NTT,D3QLD,D3SAS,D3TAS,D3VIC,D3WAS,D4ACT,D4NSW,D4NTT,D4QLD,D4SAS,D4TAS,D4VIC,D4WAS,D5ACT,D5NSW,D5NTT,D5QLD,D5SAS,D5TAS,D5VIC,D5WAS,D6ACT,D6NSW,D6NTT,D6QLD,D6SAS,D6TAS,D6VIC,D6WAS
965.522569,170.212701,288.215006,252.302121,97.936923,76.143961,80.711857,2.43665174,55.72665033,1.31586564,35.88174271,11.21850212,4.26831436,41.8844506,17.48052345,2.84212636,78.79210785,1.51382135,61.55609887,17.4828895,4.14462122,84.61049192,37.27284875,3.10025884,79.48766251,2.27380035,53.83726788,20.8746721,4.56309484,59.91189145,28.25347309,1.2322538,24.44055637,0.53467394,22.33520882,11.05803944,2.28509522,24.17218838,11.87890718,1.07237807,22.92036231,0.62466216,16.92093115,6.53244532,2.38436286,15.04478164,10.64403756,0.30196702,19.52969747,1.10544528,17.05998822,9.70596462,1.51586379,20.97613631,10.51679398
993.968341,164.676796,190.708019,317.381703,135.518925,90.55494,95.127957,2.81545248,45.44180707,2.69041071,37.13153626,10.89032298,3.8393964,40.90357085,20.96429939,4.18132226,59.21620236,1.64212522,38.83310958,11.79489625,2.90200541,53.9521752,18.18618292,3.37881494,108.3020176,2.29047156,68.42443947,20.92512136,4.44614922,78.04348815,31.57120081,0.57694787,43.29028611,1.38332634,31.94706752,10.71673767,2.440888,26.85349888,18.31017292,0.52263021,20.89644363,0.61510255,27.1694686,9.31432417,2.38913805,18.30878674,11.3390459,0.58069695,24.94868383,1.32622003,26.04552557,9.13593809,2.1793599,14.27772258,16.63381048
921.626891,108.772229,163.172312,278.83787,185.05295,92.265039,93.526491,0.89188859,28.6388295,0.99546103,28.14547941,8.59317923,3.32253117,27.70034896,10.48451131,3.58835418,51.34888978,0.97460047,32.69497835,10.39117826,2.27202327,47.65512898,14.24715843,3.17611895,88.35384971,1.63272494,53.22005664,15.20659392,4.34334895,84.31869889,28.58647791,2.93028871,59.41830255,1.56325926,35.31344889,16.49084064,4.45822716,43.37117983,21.50740345,0.12388106,25.40368974,0.06204537,23.2541628,9.81105745,1.69640476,21.49916023,10.41463765,0.95766016,23.58340932,0.77524684,22.29244259,9.64971719,2.35204048,17.28134795,16.63462604
908.48776,122.960185,156.824031,212.771695,237.202703,84.785358,93.943787,2.5081086,44.04023157,1.22701145,27.46327095,5.6748117,2.13442856,24.35131723,15.56100515,2.42227062,50.64764889,1.20277714,31.45263198,8.08720877,4.00578841,44.51875732,14.48694807,1.58946786,63.79761318,0.58610538,48.18579129,9.86111617,3.79249094,63.77546657,21.18364408,1.95172105,81.19545312,0.82937691,43.95900652,17.98899246,5.89984915,62.65882463,22.71947925,1.08047602,23.63205965,0.56426685,23.51774059,9.98704307,2.31725354,14.54141602,9.14510272,0.70295581,29.56153307,2.45761888,24.74010207,9.04455063,3.34340548,9.28676689,14.80685404
904.155193,152.483325,148.787165,133.287595,289.365917,94.810982,85.42021,1.30471371,37.60939735,3.02803123,31.66851106,10.39799806,3.57454408,47.97026588,16.92986328,1.41397954,51.36659931,1.92716257,28.51684594,8.35665861,3.82615335,33.84181066,19.53795469,3.34450278,32.43144632,0.83984074,29.16918364,9.80149898,2.25219612,45.14852658,10.30039936,3.31658827,93.56730926,1.35544897,65.77316797,15.43008754,7.24940511,78.75695283,23.91695736,0.47624163,31.75651938,0.44019529,20.59551179,8.77206006,1.71160714,21.15669965,9.90214706,0.40098995,24.51396963,0.42769272,24.7645767,9.49689121,3.28409971,8.44072377,14.09126584
873.340645,141.789247,163.503959,119.794681,259.621938,98.89284,89.737979,1.90478262,35.3671755,1.01711854,33.25092422,8.58916498,3.52018508,47.19879973,10.94109633,1.84218858,53.99456455,1.92426107,32.62845769,11.01262746,3.11626466,41.68352793,17.3020674,1.98270347,30.60530887,0.71425217,26.95715161,7.27983515,3.46033719,36.26429386,12.53079849,3.35092705,80.46393234,1.13523116,52.96192825,13.24916319,6.26192271,79.06739833,23.13143543,0.43618949,32.13276402,0.49970119,19.61646509,8.35853707,2.70783315,22.36095178,12.78039853,0.84477632,26.29337492,3.24963584,22.8589491,7.96706152,2.89774981,9.3215754,16.30485576
869.882805,168.84223,168.73548,86.066589,254.04274,95.033231,97.162535,1.93714988,49.3436567,2.99690211,33.6095369,10.94357532,4.2354566,49.80992419,15.96602848,1.44142498,46.07238612,0.56777179,40.21971231,9.52478673,3.27159868,49.16182523,18.4759739,2.11186419,27.73982461,0.71227939,15.77326439,6.17397106,2.04333818,20.40516699,11.10688007,2.7289455,81.36714349,1.82728842,56.50153263,15.3709758,4.68350768,69.31465062,22.24869623,0.39613735,32.92614562,0.36293636,21.77398637,6.59775687,2.9106855,19.0443123,11.02127022,1.20005018,29.72824784,0.41010468,24.19513525,8.76558924,3.2855404,16.16913054,13.40873714
934.600087,201.825981,214.126093,94.739868,202.023872,115.973876,105.910397,2.93322092,63.90071449,1.00197381,40.07232985,11.52198794,3.16660644,55.23940307,23.98974409,3.52661685,63.71152001,1.63742012,42.66953592,14.86664524,3.11642975,60.43714649,24.16077878,1.05785764,27.07714114,1.04798446,23.26720051,8.65842238,2.04579672,23.40218059,8.18328502,3.74476123,61.23435201,0.43001644,41.61096126,15.90502833,3.04212208,58.56249729,17.49413364,0.59260129,32.05695282,0.57652611,26.48934824,8.40541463,2.72089221,29.51779871,15.61434187,0.88020723,24.37136714,3.79454647,34.58328665,9.35355708,4.04762879,16.22114316,12.65866049
870.849402,154.10754,211.518707,111.173778,163.333216,116.545775,114.170386,2.31069234,45.35591444,1.48299682,32.76095895,8.04277948,2.97289475,38.85726584,22.3240373,3.38134096,64.79275546,1.36374948,39.70462155,15.64367379,3.68405909,62.04035191,20.90815465,1.42618005,35.63856743,0.83769943,26.33820595,9.17011884,1.80532858,24.0832479,11.87442989,3.90264142,49.44423924,0.92990555,32.95585544,14.33137488,2.62777865,47.31325738,11.8281633,1.17580772,36.05972668,0.85992223,24.42847113,8.18564064,2.22122315,27.4381145,16.17686855,0.87218086,28.68895232,1.88431289,30.96102233,12.66694263,4.29161031,20.61708717,14.1882779
829.457683,134.786435,206.013505,111.087441,118.087294,147.138739,112.344269,1.4952103,36.14791261,1.69791063,28.33175341,9.69198585,2.87540259,42.22988727,12.31637242,1.35181437,59.76403229,1.21270058,43.1069555,15.66057533,5.15491687,60.1101931,19.65231724,1.23145722,37.87937637,0.87443584,20.21512784,5.34084309,1.8934323,29.55145528,14.10131314,2.75399516,37.82447508,0.60781253,20.9020735,10.67138032,2.19037151,36.24630837,6.89087713,2.00432378,41.46869598,0.94767695,31.92992434,10.19347996,1.87089316,43.24693411,15.47681062,1.44198413,34.48235419,2.81585072,31.93927838,9.89717608,3.89364697,16.4335603,11.44041833
758.977483,132.237584,137.696743,144.71294,89.611053,148.706366,106.012796,1.33864161,38.87834217,0.51443855,32.10427314,5.74807306,3.20866035,35.93530617,14.50984906,2.05462026,44.0513337,0.93661325,20.99787383,9.51232246,2.55705765,43.98274851,13.60417342,0.93713008,42.27384856,1.17298597,31.29599226,9.60253943,3.56245661,41.65323149,14.21475541,2.29786131,26.32129952,0.32405188,19.93405401,8.41131319,2.02221891,20.01105868,10.28919593,1.04185347,49.59313858,0.49742139,32.63069518,10.69453871,3.29449188,38.23761307,12.71661379,1.56731343,30.0041811,2.2584111,30.82749053,10.9711026,3.26567361,16.90948698,10.20913676
690.674247,119.76491,127.584239,134.873946,79.09796,126.72046,102.632733,1.21276737,37.62368712,1.12571817,23.83581052,5.79774693,3.04502779,31.05201269,16.07213921,0.90892897,37.92188338,1.52951626,26.88742446,10.63635435,3.46948692,33.84245168,12.38819275,1.58355818,46.14797852,0.71207686,24.43274261,7.80297109,2.80066792,37.0555164,14.33843416,1.92841238,26.2237685,0.1373922,18.59611253,8.37188581,1.5274573,17.72126902,4.59166214,2.21145057,46.06319263,0.47870555,31.06794497,8.90979622,2.09935781,25.61280513,10.27720736,1.40719357,23.50837345,2.05925953,28.66879085,12.34568642,3.39896508,20.07385799,11.17060583
667.390023,124.173938,123.286122,131.07743,69.511274,116.544558,102.796701,1.94916437,40.55374466,0.67587517,25.84149403,7.5174409,2.12849867,32.25995752,13.24776237,2.26486729,49.33562455,1.30619594,20.28051753,6.53102914,3.5562629,24.74681639,15.26480851,1.92505605,40.78515429,0.75249093,26.74449163,9.5422237,2.40035155,35.00113326,13.92652843,1.15667615,26.41106565,0.56799503,12.40156044,4.57490795,1.44718195,14.93088613,8.02100075,2.63560277,33.63868435,1.1167748,27.16440692,11.14517115,1.4736803,26.98323778,12.38700002,1.33166013,26.72766636,1.69411753,33.77918708,9.18285367,2.5011638,17.37532689,10.20472591
633.739909,143.05476,115.036598,83.20871,94.685781,100.4586,97.295461,2.24973909,47.06472904,1.12956303,30.65931262,8.23460721,2.78176982,39.32659115,11.60844793,1.6335158,41.98642385,1.32639947,24.43585672,8.70785686,2.21866595,25.22500699,9.50287225,1.43653301,24.3163532,0.39937706,15.87774419,4.5052247,2.53589598,22.40824165,11.7293398,1.3473092,20.60851529,0.76576005,20.62194696,7.12200622,1.91425848,26.05849941,16.2474849,3.36968785,33.67948321,0.62823501,22.30446437,6.7560338,1.69666027,21.97279046,10.05124534,0.98366281,24.42191717,2.00666023,29.10875756,8.60822387,3.0506067,20.20066067,8.91497154
619.643453,138.815276,149.420283,70.113607,79.465573,89.77015,92.058565,2.52337701,48.98503416,0.87426347,29.24452526,7.6891624,3.14204659,27.91068259,18.4461843,2.14643898,60.46170315,0.91835078,29.31647612,9.85066863,2.19199103,34.6916413,9.84301287,0.82108547,22.20540546,0.42607416,14.27476865,3.40816894,2.53357438,18.8004521,7.64407741,0.27495081,14.87248742,0.66361976,15.41918203,7.65321843,2.98188351,24.7992264,12.80100503,2.36142054,21.67514566,0.65376672,23.01842214,7.19040544,2.05037329,20.2184643,12.60215201,1.2711336,22.28839684,0.93944441,33.32740104,8.64226877,2.79479141,15.60500485,7.19012379
611.594872,139.935576,155.979312,55.362134,86.794579,81.166264,92.357008,3.6492129,52.71233626,0.93182356,19.86064582,7.32617862,2.26315952,37.40538066,15.78683819,1.89087555,48.80752206,0.65485767,25.01575817,10.3692174,3.03583154,50.09940077,16.1058488,0.98393261,17.68984891,0.57096362,10.06212891,4.98546829,1.66683485,15.48004342,3.92291304,0.55161338,23.45032024,0.60897152,24.19459001,7.61946881,2.36285244,19.59013161,8.41663116,1.34689176,23.98096337,0.28131171,20.64183135,4.21589503,2.02337001,21.25347911,7.42252159,1.45019647,15.57446136,2.67214541,34.01461429,10.33701778,2.23510003,14.92968716,11.14378537
675.02371,184.599047,125.725369,102.635503,89.227817,85.910037,86.925937,5.9010043,74.01913696,0.72425413,32.99592135,9.73314959,2.45701587,46.23061462,12.53794975,3.83939943,38.80202261,0.83409566,20.59664078,6.87553263,2.66394809,41.48785572,10.62587408,0.85590662,37.01049115,0.28272027,18.77880045,7.14790625,2.07676104,28.89102516,7.59189254,0.58487753,21.76005866,0.81411679,25.50549108,6.33129956,2.73939491,23.31195978,8.18061842,2.37430929,25.81830732,0.35715568,14.63837932,6.85569627,1.55213789,24.25937044,10.05468086,1.93036074,19.92313464,2.46223555,26.89161656,10.0970225,2.48003369,15.11033772,8.03119552
589.79689,143.527259,116.274526,83.101919,78.148153,82.099558,86.645475,3.37044447,43.34753198,0.76809131,24.06899325,7.35838557,2.79867172,46.03874634,15.77639447,1.76829122,38.96118339,0.80540916,22.33260939,7.5920058,2.92991309,30.44824832,11.43686563,0.60238158,32.18388373,0.40151945,13.55980482,6.37769251,1.32814879,22.16738788,6.48109978,1.23154263,24.28442816,0.32763428,17.67214821,5.26648317,2.31366125,18.0823161,8.9699391,0.78184571,24.11265313,0.29597236,17.34636246,6.86390487,2.45592929,24.12119396,6.12169667,1.017379,21.42547643,3.72411714,26.46480393,7.68681324,2.80201494,15.82907259,7.6957981
556.042341,149.430406,120.389549,69.198296,73.698525,62.759028,80.566537,3.33380399,45.76159212,2.37573681,30.7154224,7.05343361,1.77385471,44.05561679,14.36094546,2.50012757,32.73259775,1.29856432,23.79329702,7.06271287,2.42146357,41.84946326,8.73132234,1.46091666,27.10162702,0.55632281,12.95509709,3.74403967,1.28903535,13.41254246,8.67871513,1.23582625,23.70647826,0.33008194,19.27613657,6.04958576,1.49259072,14.35350993,7.25431543,1.3484602,19.84013586,0.31569626,11.25318318,3.21753085,1.64124281,20.70974213,4.43303658,1.26895812,18.52381655,0.42709892,24.4384017,9.19037538,2.68348266,16.1247676,7.90963648
620.997819,191.90664,152.080367,57.299187,65.65268,69.978491,84.080455,2.74613356,63.86629084,2.48537488,37.96537541,14.26363464,2.54293372,49.64956163,18.38733485,1.94990587,49.74042082,1.66423012,27.65834125,13.04473228,2.25987096,38.97265095,16.79021482,0.70345547,11.72866075,0.36115302,15.1201697,3.98177869,1.15693681,17.73933899,6.50769362,1.62849702,20.82926764,0.2476947,13.25494012,4.12033212,1.07063244,17.90073193,6.60058407,0.55409636,20.19888429,0.2599473,18.67230827,4.09703159,1.60967033,19.31640691,5.27014598,1.65147293,24.88224307,0.70120117,19.12428334,9.30897465,2.50007213,15.88596638,10.02624092
615.134158,139.852493,183.835539,58.091462,67.767086,79.501761,86.085816,1.64239817,36.2519008,0.69193276,30.15604414,6.94068877,3.16137421,40.88851133,20.11964303,2.16284824,55.70036391,2.32028291,39.15633229,15.82591118,3.06303346,45.83859459,19.76817263,1.15956945,12.99009054,0.55811316,9.83087849,3.51810253,1.08252937,21.83012593,7.12205286,0.80455308,20.53670818,0.3277901199999999,15.65496926,8.38848774,1.14906119,13.75302247,7.15249371,1.1635152,23.93983465,1.30074065,19.59518646,5.95331368,1.41613118,20.5043595,5.62868004,2.05930979,24.33283241,0.30739061,17.06841325,10.9668272,1.94123343,20.73496188,8.67484782
588.030442,136.165491,179.233352,68.361345,56.7365,59.466514,88.067241,2.13592936,45.5483355,1.09327818,26.70334507,8.6285264,3.13881205,35.65408691,13.26317711,1.88276202,55.18913292,2.29737433,35.77460896,14.61573382,3.90445156,48.18737075,17.38191786,1.95045846,18.03115764,0.74976477,14.71317046,4.64890412,1.84629156,20.38152321,6.04007438,1.09894859,15.15496348,0.40788554,13.72857926,5.04566743,0.88773662,15.34141169,5.0713074,1.15055115,15.16705164,0.72918656,15.39755904,5.20056314,1.10501351,14.405662,6.31092715,1.76461961,28.37215246,0.56910725,14.59106461,10.81528408,2.41141247,22.07324443,7.47035579
554.5444,123.627318,145.870695,100.468799,45.309466,54.976987,84.291135,1.93645171,33.48108709,1.09630119,23.60363484,8.46568851,2.48915436,41.44762769,11.10737264,2.27585484,44.93192562,1.68606403,31.65059616,10.78292878,2.55930265,42.36552496,9.61849845,0.78876504,24.69855176,2.11743066,27.15461097,7.52959877,1.51203639,27.56072286,9.10708246,1.72167758,13.98798393,0.22950688,8.75408097,3.3155279,1.39260866,11.93227147,3.97580829,0.18596369,14.15808814,0.31199236,17.05939145,3.52957015,0.99459253,14.97311311,3.76427549,1.51850455,21.53398981,0.80849544,19.9621824,10.13511836,2.39661311,19.74150109,8.19473038
545.898332,124.266585,119.306892,117.769669,48.525321,55.491264,80.538602,1.30406292,39.74010427,1.1192041,28.62053988,9.60327381,1.82831291,31.75187168,10.29921502,2.39685959,41.77832286,1.23623064,21.62631519,10.07541122,4.20955353,28.77244245,9.21175641,1.44796532,35.01867201,1.21067483,25.96204724,8.70587002,2.31606958,33.58640001,9.52197038,1.54489148,16.04829648,0.32483688,8.6133291,2.78448959,0.73818905,15.01984092,3.45144729,0.69928546,18.58238632,0.80967936,17.55840398,3.23491589,1.43741642,9.16585973,4.00331657,0.86585925,25.14469127,0.87773906,15.60611631,8.94680039,2.24056095,15.83739483,11.01943967
490.913271,106.58182,103.776464,110.113038,37.904626,51.04859,81.488733,0.88961198,28.49274803,1.40792637,27.40135359,7.74913231,1.39226049,25.50783398,13.74095281,2.09928588,27.94064612,1.29717951,26.47489283,6.87549455,2.17393713,24.14382971,12.77119815,1.27603531,37.52517064,1.17711897,24.35541452,9.73395207,3.2228721,22.74074758,10.08172722,0.94430007,10.74702632,0.4840678,6.02001843,3.49632252,1.16807546,11.49617236,3.54864295,0.68338236,18.16129206,0.17342237,14.33460288,3.06323623,1.22576838,9.6951701,3.71171599,1.49661023,22.12550426,0.37515234,17.49546986,9.78515238,3.38693934,19.29241072,7.53149385
475.073981,125.701537,97.166736,64.218764,67.794343,40.114698,80.077903,2.56278374,37.01672136,1.11221895,28.8969839,7.66708032,2.59608248,32.14777799,13.70188778,1.2340509,28.35662824,1.5638381,21.83677682,8.32223181,1.94109742,22.9279746,10.9841382,1.88204228,22.4695284,0.82402438,12.30377219,4.17271349,1.54068954,13.03973361,7.98626051,0.62040946,16.89477303,0.51614458,16.02668884,5.71784516,1.98978849,20.39383647,5.63485687,0.81318182,16.29694114,0.42966115,7.78937088,5.80869904,0.57180008,5.51805593,2.88698839,1.41631828,21.69535119,0.42545401,20.67707602,7.0318921,2.30391744,17.26197531,9.26591862
494.383245,113.396339,115.255035,72.419489,76.587594,44.891437,71.83335,1.12350513,37.26662682,1.61049635,23.50616592,8.48924964,2.45332573,27.98227045,10.96469886,2.08433277,36.58385421,2.24529493,13.36153831,6.45721733,2.83661515,38.77102767,12.91515511,0.96073878,22.36748673,0.1022234,10.62058627,5.61249085,2.50016385,22.99959625,7.25620238,0.96400167,22.85559181,0.72689514,18.87184933,6.3621936,2.58972332,19.00722735,5.21011185,0.56729891,12.20423047,0.53004793,14.50662665,3.09594277,1.47131754,9.75064126,2.76533195,1.64595916,17.80454423,0.82989098,13.53765243,7.48993093,2.77881343,17.37524333,10.37131583
490.707231,114.921262,124.653918,62.592974,70.254557,43.211058,75.073462,2.24549274,23.85202308,0.5559826,29.16593896,9.60911758,2.59516606,35.74720473,11.15033663,2.52499622,42.65125717,3.35590371,19.05851662,6.78692712,2.94512061,34.80240076,12.52879561,0.49346554,17.0127502,0.73959715,12.50890219,4.99291489,1.39161351,17.37115441,8.08257658,1.61820768,22.54472739,0.28304615,19.35863766,6.89986798,1.77604109,11.54007999,6.23394869,0.56355149,17.06289635,0.51171438,6.97461088,4.13524104,0.80353982,8.35948582,4.80001798,0.88574129,20.68747993,0.2839358,17.0445941,6.81213505,3.04430272,15.82546562,10.48980716
462.690641,124.080944,98.475805,57.630663,74.581483,41.658115,66.26363,1.92677581,33.17605306,1.91881165,17.36335236,9.11762778,2.55875533,42.24382367,15.77574435,1.85627546,28.96684329,2.06352033,20.43800203,7.6846357,2.27580629,23.37242599,11.81829621,1.10746047,15.24524225,0.340794,10.12860372,3.54121992,1.42293881,20.63371008,5.21069393,1.41277744,18.41880263,0.48906826,17.32726483,8.79025805,1.97051744,18.04959615,8.12319826,0.63032841,14.25028066,0.28822937,9.25305924,3.74987098,0.91167295,8.72148327,3.8531906,1.00096816,20.26322054,0.2724813,15.75052348,4.98195482,2.13747912,13.22709647,8.62990639
459.32524,131.338938,94.854637,66.573582,66.360418,31.536825,68.660841,1.08153692,37.02803961,0.91865046,24.79906234,9.6324571,3.01432948,41.20273926,13.6621231,2.08843386,30.57257426,2.20782698,14.69333565,7.32852267,1.80847191,27.80193342,8.35353806,1.08599088,20.64928714,0.37593827,9.26243253,4.90758008,1.02662694,19.23758826,10.0281378,0.7674605,22.31908901,0.42034658,14.82547477,5.24670812,1.85235616,11.91981794,9.0091649,0.23360205,7.87636284,0.49608298,8.30362027,3.62271856,0.90858138,7.79916028,2.29669625,0.6354052,18.11589713,0.3497227,14.97573961,6.34550413,1.77803687,17.82404324,8.6364919
484.564396,145.744016,111.317552,60.787757,58.022558,43.767853,64.92466,2.86164209,39.23992455,2.71066339,30.76182432,8.78509564,2.21494096,43.27070443,15.89922077,1.13792896,34.28504738,1.00239396,23.49863392,7.23875674,3.09969137,29.52486863,11.53023086,1.53674571,16.81090707,0.44014249,11.95060692,3.44133907,0.8656635,18.19874648,7.54360608,0.88194874,16.83803407,1.20495448,13.44518787,5.70419219,1.05908296,8.95994143,9.92921626,0.2252653833333333,12.99109062,0.61001692,10.18732518,3.3783949,0.47891816,13.51137943,2.3854622,0.97244604,15.73218023,0.516245735,16.0939031,8.94889407,2.75534396,13.00930571,6.89634151
565.399917,183.265903,160.36922,60.983282,44.119518,48.990713,67.671282,4.3863145,53.29745703,2.10584279,33.07085767,11.89403463,3.14889687,56.20048461,19.16201533,2.4068203,37.33119847,1.77724069,34.07261835,11.10847273,3.169396,52.72661417,17.77685894,1.10918618,14.27221878,0.50434671,14.22505675,4.49355868,0.55327528,19.57172744,6.25391192,1.28206743,10.34783949,0.6346225,10.90143704,4.99323202,1.84991482,8.56727548,5.54312921,0.2169287166666667,15.78580039,0.39952994,9.21215082,4.96761936,1.8962161,8.3108596,8.2016076,0.68549351,18.73348185,0.68276877,17.14165215,6.22153494,2.1286569,16.75050597,5.32718763
561.032684,144.229256,189.26107,69.025002,43.111429,53.821602,61.584324,4.76782388,40.45232676,1.47366581,27.79845466,9.08170838,1.56369609,41.05176155,18.03981903,1.38530139,47.02337916,2.75898407,43.62670555,11.84528374,3.82890108,59.70079238,19.09172256,0.83289278,20.52629527,0.65309168,13.28693742,5.67387349,1.17804495,18.24906794,8.62479895,1.05763021,12.15348329,0.29088986,10.46307543,2.9005123,0.73722877,9.8892674,5.61934217,0.20859205,16.01296005,0.91705376,12.58120075,5.73321036,1.59986593,9.84388188,6.92483706,1.0040497,17.20992947,0.81609263,12.01662067,6.35660977,1.63356469,13.84178335,8.7056737
546.957539,145.692527,177.650841,68.588771,45.699012,43.499453,65.826935,3.10586189,40.92298522,1.85848991,38.16118536,8.59827844,4.31113212,32.38311507,16.35147861,2.47578576,53.44779525,1.60808835,38.57079389,12.05790145,3.97584516,44.95908456,20.5555464,0.43405878,19.90366501,0.45568219,11.70053379,5.22016162,1.56972598,24.29319626,5.01174754,0.78331203,12.07986954,0.66325311,9.46401309,3.27950013,0.08754299,14.28303554,5.05848587,0.72408212,12.15465645,0.51654246,8.96295488,3.12804498,1.01602577,13.21345114,3.78369529,0.68051035,16.86228564,0.49395244,15.9443781,6.31957962,1.46845084,17.56590329,6.49187511
543.102875,124.543054,162.125443,115.7977,52.6206,42.934615,45.081462,1.88364938,31.27060349,1.0688663,30.95117927,7.91127854,2.59601616,36.79795528,12.06350608,2.44886712,49.85261051,1.52821767,31.38193011,10.91430703,3.41831384,45.52318205,17.05801491,1.47664891,28.20870667,1.52392055,28.62150874,9.13165789,1.83084225,35.38176133,9.62265332,0.55429366,17.48697169,0.52921098,8.60413588,4.8315977,1.26900428,10.97404676,8.37133927,0.80270441,12.44917805,0.11603116,9.76911679,5.236507,1.02420888,9.616361,3.92050759,0.85536401,12.07699808,0.41497224,6.7624815,4.89235748,1.53997655,12.40628389,6.13302843
511.927252,111.217172,130.821925,120.609537,55.435883,39.669194,54.173541,0.20416059,30.50371678,1.25175762,26.43781488,6.72496507,3.03666691,29.75431397,13.30377608,2.10335788,31.74769764,0.89025647,29.79574042,7.31088579,2.38323498,43.34328211,13.24746964,2.56649418,31.58592943,1.01597,29.12052665,9.21836623,3.50264679,31.18354192,12.41606159,1.30125178,14.21233823,0.34453564,11.99175902,6.64291696,0.53179085,15.1393639,5.27192623,0.549703,11.17405477,0.2874975,10.61954312,3.17256728,1.03946278,7.19774204,5.6286239,1.16092163,16.41693706,0.53455922,11.36849464,5.74317871,2.07198653,10.13030908,6.74715442
488.143678,106.188467,115.658553,108.184499,55.8458,48.357024,53.909335,1.62285104,27.90481392,0.86839052,25.99204915,8.87298737,1.69625591,24.87336688,14.35775235,1.04598281,30.58398487,0.35693698,23.18904677,8.8478657,2.74964908,34.68722364,14.19786318,2.90461706,29.19027321,2.12743302,23.140366,6.93727298,2.10655597,29.48287241,12.29510808,0.97010483,16.48227644,0.35799344,12.15202484,4.34702293,0.99638909,15.5083159,5.03167296,1.7059887,10.21207656,0.44543108,12.82258958,3.94781369,0.80416314,13.55988775,4.85907307,1.2296258,14.57584294,0.23144051,10.95460585,7.23577138,2.16995983,12.64517523,4.86691371
528.118409,139.126733,118.662892,78.649964,83.79581,49.499379,58.383631,2.01264628,37.4707129,2.0036473,33.38466745,10.35167878,4.44283522,34.11392698,15.34661786,2.48718703,34.85688357,1.64118105,31.62349215,5.67937294,2.05094385,31.77911037,8.54472123,1.44307615,22.47788714,0.46077478,18.78963566,7.06899852,3.35063779,15.88684565,9.1721083,2.6805433,18.72463126,0.5212433,21.49908977,6.08818663,2.35594599,20.46060052,11.46556902,0.76578061,16.36085232,0.10112476,13.43627126,4.12620024,0.70871576,10.71275555,3.28767834,0.96314514,14.68421884,0.42795272,12.87811662,6.5409417,2.01474937,16.21530791,4.65919889
